relationship_id,template_id,template_domain,review_status,strategy_condition,context_space_id,validation_status,final_confidence,relationship_type,relationship_subtype,outcome_subtype_a,outcome_subtype_b,outcome_space_id,team_a,team_b,candidate_a,candidate_b,shared_event,question_a,question_b,why_matched,suspicious,template_confidence,min_rel_confidence,evidence_summary
"
42a11311b3f7a02561e0a873cae00687,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4848979591836734,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Ecuador,Iraq,,,,Will Ecuador win the 2026 FIFA World Cup?,Will Iraq win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
beb25b7541411bd381e9561855e1bbc7,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4848979591836734,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Senegal,Curaçao,,,,Will Senegal win the 2026 FIFA World Cup?,Will Curaçao win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
791afd5a26f2693211d19fa1dea690da,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4848979591836734,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Senegal,Turkiye,,,,Will Senegal win the 2026 FIFA World Cup?,Will Turkiye win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
6c118c6bb5c581726e1729c2459dd284,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4848979591836734,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Cape Verde,Scotland,,,,Will Cape Verde win the 2026 FIFA World Cup?,Will Scotland win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
82344ad38127ac62200448d276e428d2,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4848979591836734,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Curaçao,Iraq,,,,Will Curaçao win the 2026 FIFA World Cup?,Will Iraq win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
6e0bc4431d18553b360833a9250bc52a,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.4848979591836734,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Luis Gilberto Murillo,Germán Vargas Lleras,,Will Luis Gilberto Murillo win the 1st round of the 2026 Colombian presidential election?,Will Germán Vargas Lleras win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
07b5f092bcc45795f047ac008d922f0b,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.48285714285714276,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Luis Gilberto Murillo,Enrique Peñalosa,,Will Luis Gilberto Murillo win the 1st round of the 2026 Colombian presidential election?,Will Enrique Peñalosa win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
35db1c4173ee08f6e40fcab9c4202ed5,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.48285714285714276,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Germán Vargas Lleras,Enrique Peñalosa,,Will Germán Vargas Lleras win the 1st round of the 2026 Colombian presidential election?,Will Enrique Peñalosa win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
d6152646920368053919880ef9cc0e99,electoral_general_election_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.48285714285714276,rejected,candidate_winner_same_election,candidate_winner_same_election,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,,,Stephen Smith,Zohran Mamdani,,Will Stephen Smith win the 2028 US Presidential Election?,Will Zohran Mamdani win the 2028 US Presidential Election?,outcome_subtype_both=frozenset({'candidate_winner_same_election'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.9,0.35,"Single-winner election structure: exactly one candidate wins a general election. Two different candidates winning the same election is logically impossible. Standard democratic electoral mechanism.
"
c5d71d634698e16a26ec4854fbd9eb28,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.48214285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Argentina,Japan,,,,Will Argentina win the 2026 FIFA World Cup?,Will Japan win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
55c8d7a3a3335be7035a440e6f09e3b1,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4809523809523809,rejected,team_wins_championship,team_wins_championship,team_wins_championship,2026_nhl_stanley_cup,Vegas Golden Knights,Montreal Canadiens,,,,Will the Vegas Golden Knights win the 2026 NHL Stanley Cup?,Will the Montreal Canadiens win the 2026 NHL Stanley Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
93b9b7e028196d1e55708f1fd93dcdf6,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4809523809523809,rejected,team_wins_championship,team_wins_championship,team_wins_championship,2026_nhl_stanley_cup,Vegas Golden Knights,Buffalo Sabres,,,,Will the Vegas Golden Knights win the 2026 NHL Stanley Cup?,Will the Buffalo Sabres win the 2026 NHL Stanley Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
f2d29f457797f4169615c87204d38a12,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.47949579831932765,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Claudia López,Sergio Fajardo,,Will Claudia López win the 1st round of the 2026 Colombian presidential election?,Will Sergio Fajardo win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
82383338b25f486871a7c4a30fe79271,electoral_general_election_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.47828571428571426,rejected,candidate_winner_same_election,candidate_winner_same_election,candidate_winner_same_election,2026_colombian_presidential_election_candidate_winner,,,Germán Vargas Lleras,Abelardo de la Espriella,,Will Germán Vargas Lleras win the 2026 Colombian presidential election?,Will Abelardo de la Espriella  win the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'candidate_winner_same_election'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.9,0.35,"Single-winner election structure: exactly one candidate wins a general election. Two different candidates winning the same election is logically impossible. Standard democratic electoral mechanism.
"
55987df4866fd2c55c9832fdaa5a1bad,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.4779310344827586,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Paloma Valencia,Iván Cepeda Castro,,Will Paloma Valencia win the 1st round of the 2026 Colombian presidential election?,Will Iván Cepeda Castro win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
440e9fe33bb9338187792b4a072139ca,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.4779310344827586,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Roy Barreras,Daniel Quintero,,Will Roy Barreras win the 1st round of the 2026 Colombian presidential election?,Will Daniel Quintero win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
75cd210231860b404e911f57ec7df7ca,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.4736405529953917,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Juan Daniel Oviedo,Paloma Valencia,,Will Juan Daniel Oviedo win the 1st round of the 2026 Colombian presidential election?,Will Paloma Valencia win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
c0c544b2142e656d8416837fc3aaf704,electoral_general_election_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.47233082706766916,rejected,candidate_winner_same_election,candidate_winner_same_election,candidate_winner_same_election,2026_colombian_presidential_election_candidate_winner,,,Ivan Cepeda Castro,Roy Barreras,,Will Ivan Cepeda Castro win the 2026 Colombian presidential election?,Will Roy Barreras win the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'candidate_winner_same_election'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.9,0.35,"Single-winner election structure: exactly one candidate wins a general election. Two different candidates winning the same election is logically impossible. Standard democratic electoral mechanism.
"
e635e61988e264ecdc111f3032aa4191,electoral_general_election_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.47233082706766916,rejected,candidate_winner_same_election,candidate_winner_same_election,candidate_winner_same_election,2026_colombian_presidential_election_candidate_winner,,,Roy Barreras,Juan Carlos Pinzón,,Will Roy Barreras win the 2026 Colombian presidential election?,Will Juan Carlos Pinzón win the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'candidate_winner_same_election'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.9,0.35,"Single-winner election structure: exactly one candidate wins a general election. Two different candidates winning the same election is logically impossible. Standard democratic electoral mechanism.
"
4972bd4071e7b131bcb163503df8b742,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Cape Verde,Iraq,,,,Will Cape Verde win the 2026 FIFA World Cup?,Will Iraq win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
043840712a83f11c22f9e702949d1cc6,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Saudi Arabia,Iraq,,,,Will Saudi Arabia win the 2026 FIFA World Cup?,Will Iraq win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
13f58bb21c33591a3b8336a25693d7be,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Uzbekistan,South Africa,,,,Will Uzbekistan win the 2026 FIFA World Cup?,Will South Africa win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
17e5628846d01e4f062f742641f913d7,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Uzbekistan,Cape Verde,,,,Will Uzbekistan win the 2026 FIFA World Cup?,Will Cape Verde win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
1868da9afa80c9a7ce9335ed1602a9c8,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Uzbekistan,Saudi Arabia,,,,Will Uzbekistan win the 2026 FIFA World Cup?,Will Saudi Arabia win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
e4f82c79094fbc13997c006c02cd3d46,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,South Africa,Senegal,,,,Will South Africa win the 2026 FIFA World Cup?,Will Senegal win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
9b30472d6428fea319433c555a44861a,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,South Africa,Saudi Arabia,,,,Will South Africa win the 2026 FIFA World Cup?,Will Saudi Arabia win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
9a2651f6339a57d4d82d558c60e65c4c,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,South Africa,Iraq,,,,Will South Africa win the 2026 FIFA World Cup?,Will Iraq win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
12e76e064f1a76444e76248758ac9e72,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Senegal,Cape Verde,,,,Will Senegal win the 2026 FIFA World Cup?,Will Cape Verde win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
5dc03746731f817cc45c33b2fd39210d,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.4714285714285715,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Senegal,Saudi Arabia,,,,Will Senegal win the 2026 FIFA World Cup?,Will Saudi Arabia win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
f5a4b5566c578be5da68d6142216b539,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.47014285714285714,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Brazil,Japan,,,,Will Brazil win the 2026 FIFA World Cup?,Will Japan win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
0585ba7a127cc3eead7222af8f4205e9,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.4692857142857143,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Roy Barreras,Mauricio Cárdenas,,Will Roy Barreras win the 1st round of the 2026 Colombian presidential election?,Will Mauricio Cárdenas win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
dee5dc90a5019b3998cf6cbcb28353b3,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.469064039408867,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Germán Vargas Lleras,Iván Cepeda Castro,,Will Germán Vargas Lleras win the 1st round of the 2026 Colombian presidential election?,Will Iván Cepeda Castro win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
6f12b3d65ed7b19be0318d4669ff24be,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.469064039408867,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Luis Gilberto Murillo,Iván Cepeda Castro,,Will Luis Gilberto Murillo win the 1st round of the 2026 Colombian presidential election?,Will Iván Cepeda Castro win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
80067fd546bba4df3686db28c8a9c94b,electoral_first_round_candidates_mutually_exclusive_v1,electoral_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,electoral_mutual_exclusion,rejected,0.4679999999999999,rejected,first_round_winner,first_round_winner,first_round_winner,2026_colombian_presidential_election_first_round,,,Gustavo Bolívar,Abelardo de la Espriella,,Will Gustavo Bolívar win the 1st round of the 2026 Colombian presidential election?,Will Abelardo de la Espriella win the 1st round of the 2026 Colombian presidential election?,outcome_subtype_both=frozenset({'first_round_winner'}); same_outcome_space=True; diff_teams=False; diff_cands=True,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.88,0.35,"Single-winner first-round election structure: exactly one candidate wins the first round. Different candidates winning the same first round are mutually exclusive. Applies where the first-round is a plurality vote.
"
2af61c9bdda8e750de6deec043e89f8b,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.46653061224489795,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Colombia,Ecuador,,,,Will Colombia win the 2026 FIFA World Cup?,Will Ecuador win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
cc759afff36334e23afa9639836a55b4,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.46653061224489795,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Scotland,Turkiye,,,,Will Scotland win the 2026 FIFA World Cup?,Will Turkiye win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
"
ad3480c53f41e17e0f16305bf020be1c,sports_title_winners_mutually_exclusive_v1,sports_mutual_exclusion,auto_applied_pending_human_review,mutually_exclusive,sports_title_competition_mutual_exclusion,rejected,0.46653061224489795,rejected,team_wins_championship,team_wins_championship,team_wins_championship,world_cup_champion,Colombia,Scotland,,,,Will Colombia win the 2026 FIFA World Cup?,Will Scotland win the 2026 FIFA World Cup?,outcome_subtype_both=frozenset({'team_wins_championship'}); same_outcome_space=True; diff_teams=True; diff_cands=False,outcome_space_id_proxy_no_shared_event; validation_status_rejected,0.92,0.35,"Single-winner tournament structure: exactly one team or entrant wins. Two different teams winning the same competition is logically impossible. Valid for any competition with a clearly defined single champion.
