bucket,source_file,relationship_id,bundle_event_id,relationship_type,relationship_subtype,outcome_space_id,strategy_lane,question_a,question_b,flags,rejection_reason,suggested_action
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
rejected,blocked_opportunities.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,max_trades,
traded,accepted_simulated_trades.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,5910a43939d7ba6fe59cf6b80718e5c3,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,5910a43939d7ba6fe59cf6b80718e5c3,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,5910a43939d7ba6fe59cf6b80718e5c3,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,5910a43939d7ba6fe59cf6b80718e5c3,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,5cbaac0833c565c415abb666711492a7,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,5cbaac0833c565c415abb666711492a7,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,a6edab19118abe85173fa9a8b0f4cbe4,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,a6edab19118abe85173fa9a8b0f4cbe4,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,a6edab19118abe85173fa9a8b0f4cbe4,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,a6edab19118abe85173fa9a8b0f4cbe4,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,a6edab19118abe85173fa9a8b0f4cbe4,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,a6edab19118abe85173fa9a8b0f4cbe4,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,a6edab19118abe85173fa9a8b0f4cbe4,,,,,strict_context_valid,,,,,
traded,accepted_simulated_trades.csv,a6edab19118abe85173fa9a8b0f4cbe4,,,,,strict_context_valid,,,,,
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,3496b04d1407bfa617b8d7e95b3dfc9a,,inverse,same_topic_no_trade,premier_league_finish_position,strict_context_valid,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
suspicious,suspicious_matches.csv,5910a43939d7ba6fe59cf6b80718e5c3,,nested_a_implies_b,championship_implies_conference,nba_finals,strict_context_valid,Will the San Antonio Spurs win the 2026 NBA Finals?,Will the San Antonio Spurs win the NBA Western Conference Finals?,competition_missing; exploratory_only_approval; season_missing; weak_guard_evidence,,repair semantic metadata/extraction and rerun expansion
