relationship_id,market_id_a,market_id_b,type,family,status,strategy_eligibility,question_a,question_b,final_confidence,entity_score,time_score,threshold,candidate_a,candidate_b,shared_event
4aa9b9577769abc6b2617e899bc95949,562829,562830,inverse,contradiction,needs_manual_review,ineligible,"2026 Balance of Power: D Senate, R House","2026 Balance of Power: R Senate, D House",0.4793,0.76,1.0,,,,
66d4cf169a9d205b8a138f1e89bf60be,572122,572133,mutually_exclusive_category,mutual_exclusion,needs_manual_review,ineligible,Jack Lowdon announced as next James Bond?,No one announced as next James Bond?,0.475,1.0,1.0,,,,
13129551f78a304d4f7815a9f0b6b9a7,593983,593988,contradiction,contradiction,needs_manual_review,ineligible,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,Will Trump endorse Susan Collins for ME-Sen by Nov 2 2026 ET?,0.4678,0.76,1.0,,,,
f6fe1d2f110b43d7b1f12bf926a6ed4c,593984,593988,contradiction,contradiction,needs_manual_review,ineligible,Will Trump endorse Ken Paxton for TX-Sen by Nov 2 2026 ET?,Will Trump endorse Susan Collins for ME-Sen by Nov 2 2026 ET?,0.4678,0.76,1.0,,,,
b153a4cab8121e78d3647d0eb33bf4f3,572122,572125,mutually_exclusive_category,mutual_exclusion,needs_manual_review,ineligible,Jack Lowdon announced as next James Bond?,Josh O'Connor announced as next James Bond?,0.4529,0.55,1.0,,,,
aa2bc16b4fc2c83277a61e59e3073296,572121,572122,mutually_exclusive_category,mutual_exclusion,needs_manual_review,ineligible,Callum Turner announced as next James Bond?,Jack Lowdon announced as next James Bond?,0.4529,0.55,1.0,,,,
8b937b1b819dbf225c72414c3b5653d9,559686,561252,rejected,,needs_manual_review,ineligible,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,0.4517,0.8,1.0,,,,
3496b04d1407bfa617b8d7e95b3dfc9a,566188,572734,inverse,contradiction,needs_manual_review,ineligible,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,0.4386,0.8,1.0,,,,
badeea356251d7af400bffb82399e31b,569349,569371,rejected,,needs_manual_review,ineligible,Will Enrique Peñalosa win the 1st round of the 2026 Colombian presidential election?,Will Enrique Peñalosa win the 2026 Colombian presidential election?,0.4368,1.0,0.7,,,,
5cbaac0833c565c415abb666711492a7,553863,564213,inverse,contradiction,needs_manual_review,ineligible,Will the Los Angeles Lakers win the 2026 NBA Finals?,Will the Los Angeles Lakers win the NBA Western Conference Finals?,0.4333,0.8,0.7,,,,
5910a43939d7ba6fe59cf6b80718e5c3,553866,564218,inverse,contradiction,needs_manual_review,ineligible,Will the San Antonio Spurs win the 2026 NBA Finals?,Will the San Antonio Spurs win the NBA Western Conference Finals?,0.4333,0.8,0.7,,,,
32fca2d972de651ddcf98b020db4d8f2,593973,593977,inverse,contradiction,needs_manual_review,ineligible,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,0.432,0.76,1.0,,,,
bc339e3c53d811630394178f2d69ce59,569335,569359,rejected,,needs_manual_review,ineligible,Will David Luna Sánchez win the 1st round of the 2026 Colombian presidential election?,Will David Luna Sánchez win the 2026 Colombian presidential election?,0.4275,1.0,0.7,,,,
8407c57015a96ee8629b28c86de3e9b9,553857,564194,inverse,contradiction,needs_manual_review,ineligible,Will the Cleveland Cavaliers win the 2026 NBA Finals?,Will the Cleveland Cavaliers win the NBA Eastern Conference Finals?,0.4273,0.8,0.7,,,,
c59ce4101206b392aeae82caa975a822,553859,564214,inverse,contradiction,needs_manual_review,ineligible,Will the Minnesota Timberwolves win the 2026 NBA Finals?,Will the Minnesota Timberwolves win the NBA Western Conference Finals?,0.4273,0.8,0.7,,,,
c6bf427f13b8dd37a99d4208c1976867,562828,562829,inverse,contradiction,needs_manual_review,ineligible,"2026 Balance of Power: D Senate, D House","2026 Balance of Power: D Senate, R House",0.424,0.76,1.0,,,,
51207470d2d1eaeb030793374c6e41bf,553858,564195,inverse,contradiction,needs_manual_review,ineligible,Will the New York Knicks win the 2026 NBA Finals?,Will the New York Knicks win the NBA Eastern Conference Finals?,0.4231,0.8,0.7,,,,
7ac427bda04163cbcfe33f8c5b201981,562794,562802,same_reference_clock,temporal,needs_manual_review,ineligible,Will the Republican Party control the Senate after the 2026 Midterm elections?,Will the Democratic Party control the House after the 2026 Midterm elections?,0.42,0.0,1.0,,,,
a38a46b0aa9e43da32288b6491f29802,540843,540844,same_reference_clock,temporal,needs_manual_review,ineligible,Will China invades Taiwan before GTA VI?,Will bitcoin hit $1m before GTA VI?,0.42,0.0,1.0,,,,
eb2787e350b8e0294d593c91947117e4,540843,573647,same_reference_clock,temporal,needs_manual_review,ineligible,Will China invades Taiwan before GTA VI?,Will GPT-6 be released before GTA VI?,0.42,0.0,1.0,,,,
656c1df5bb31997622521bc9e9f0adc6,540819,540843,same_reference_clock,temporal,needs_manual_review,ineligible,Will Jesus Christ return before GTA VI?,Will China invades Taiwan before GTA VI?,0.42,0.0,1.0,,,,
3510fa79844874170bc5aa27001fd3f9,540818,540843,same_reference_clock,temporal,needs_manual_review,ineligible,New Playboi Carti Album before GTA VI?,Will China invades Taiwan before GTA VI?,0.42,0.0,1.0,,,,
9f8979f5595d8799aa56516df800886a,540817,540843,same_reference_clock,temporal,needs_manual_review,ineligible,New Rihanna Album before GTA VI?,Will China invades Taiwan before GTA VI?,0.42,0.0,1.0,,,,
278643ffbad77737a0d55d0b9374c919,562793,562803,same_reference_clock,temporal,needs_manual_review,ineligible,Will the Democratic Party control the Senate after the 2026 Midterm elections?,Will the Republican Party control the House after the 2026 Midterm elections?,0.42,0.0,1.0,,,,
2fc7c0bfadee801d685006086656d299,540820,540843,same_reference_clock,temporal,needs_manual_review,ineligible,Trump out as President before GTA VI?,Will China invades Taiwan before GTA VI?,0.42,0.0,1.0,,,,
ce1403a76b3c8a70b5e36e97d0a18741,561234,561975,rejected,,needs_manual_review,ineligible,Will Marco Rubio win the 2028 US Presidential Election?,Will Marco Rubio win the 2028 Republican presidential nomination?,0.4138,0.8,1.0,,,,
188118d38f93c90a5291f05a2b382f81,562828,562830,contradiction,contradiction,needs_manual_review,ineligible,"2026 Balance of Power: D Senate, D House","2026 Balance of Power: R Senate, D House",0.4135,0.76,1.0,,,,
63aa92907ccb8bcf02540d811b92a007,562828,562832,contradiction,contradiction,needs_manual_review,ineligible,"2026 Balance of Power: D Senate, D House",2026 Balance of Power: Other,0.411,0.85,1.0,,,,
d9094c6a3056abd7ccd20f1302f2266d,566136,566731,inverse,contradiction,needs_manual_review,ineligible,Will PSG win the 2025–26 Champions League?,Will PSG win the 2025–26 French Ligue 1?,0.4067,0.8,0.9,,,,
d6f3e0670c0e7765406d5af2709303ed,561245,561980,rejected,,needs_manual_review,ineligible,Will Nikki Haley win the 2028 US Presidential Election?,Will Nikki Haley win the 2028 Republican presidential nomination?,0.4052,0.8,1.0,,,,
4ceb6c57b9a9908fcbbbe636c2b57b9d,559658,561239,rejected,,needs_manual_review,ineligible,Will Kamala Harris win the 2028 Democratic presidential nomination?,Will Kamala Harris win the 2028 US Presidential Election?,0.4017,0.775,1.0,,,,
e5267754e49a11237e3cd6f4d4a5eda2,559671,561256,rejected,,needs_manual_review,ineligible,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,Will Zohran Mamdani win the 2028 US Presidential Election?,0.4,0.8,1.0,,,,
8cd78a1977f5200ff342e072bdd6bf15,559667,561257,rejected,,needs_manual_review,ineligible,Will Michelle Obama win the 2028 Democratic presidential nomination?,Will Michelle Obama win the 2028 US Presidential Election?,0.4,0.8,1.0,,,,
671c63a001cfdfe037255346d48f4dd6,559660,561237,rejected,,needs_manual_review,ineligible,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Andy Beshear win the 2028 US Presidential Election?,0.3989,0.8,1.0,,,,
67702d888fa0ce85614d831561f2d55b,559653,561231,rejected,,needs_manual_review,ineligible,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,0.3989,0.8,1.0,,,,
9814f0b1f2c1e137cdd0f01081c9d79d,561248,561981,rejected,,needs_manual_review,ineligible,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,0.3959,0.8,1.0,,,,
7b13eefd6d90d2688ac31722ff8efe17,561260,562005,rejected,,needs_manual_review,ineligible,Will Thomas Massie win the 2028 US Presidential Election?,Will Thomas Massie win the 2028 Republican presidential nomination?,0.394,0.775,1.0,,,,
5b9170e0c89e0e7ad7bb127a5796d918,559666,561247,rejected,,needs_manual_review,ineligible,Will Tim Walz win the 2028 Democratic presidential nomination?,Will Tim Walz win the 2028 US Presidential Election?,0.3933,0.8,1.0,,,,
1c302d09aad4deb9ff7250e3c822df1d,561238,561977,rejected,,needs_manual_review,ineligible,Will Glenn Youngkin win the 2028 US Presidential Election?,Will Glenn Youngkin win the 2028 Republican presidential nomination?,0.3923,0.8,1.0,,,,
2d911c0905127bffd7fd430f4b610760,559654,561232,rejected,,needs_manual_review,ineligible,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,Will Pete Buttigieg win the 2028 US Presidential Election?,0.3914,0.775,1.0,,,,
d1665f8688af505f6969f6abefb096d6,559694,561259,rejected,,needs_manual_review,ineligible,Will Ro Khanna win the 2028 Democratic presidential nomination?,Will Ro Khanna win the 2028 US Presidential Election?,0.3914,0.775,1.0,,,,
a32d8d6605c4ff9fc8381752bb637f2e,559655,561233,rejected,,needs_manual_review,ineligible,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Josh Shapiro win the 2028 US Presidential Election?,0.3903,0.8,1.0,,,,
3c4c4d4734389fadaed96d4f40e0c654,561250,561990,rejected,,needs_manual_review,ineligible,Will Elon Musk win the 2028 US Presidential Election?,Will Elon Musk win the 2028 Republican presidential nomination?,0.3903,0.8,1.0,,,,
0757dba0a05e54599e481c229b5c61cf,561242,561976,rejected,,needs_manual_review,ineligible,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will Tulsi Gabbard win the 2028 Republican presidential nomination?,0.3903,0.775,1.0,,,,
d83ea6ad30dbdbf28a07297bbba46ff2,559695,561262,rejected,,needs_manual_review,ineligible,Will James Talarico win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 US Presidential Election?,0.3886,0.8,1.0,,,,
cec0db338843fe1406f15edb794b2acd,561246,561979,rejected,,needs_manual_review,ineligible,Will Ron DeSantis win the 2028 US Presidential Election?,Will Ron DeSantis win the 2028 Republican presidential nomination?,0.3886,0.8,1.0,,,,
2de26bc261398987df16efb1545e1843,561264,562008,rejected,,needs_manual_review,ineligible,Will Pete Hegseth win the 2028 US Presidential Election?,Will Pete Hegseth win the 2028 Republican presidential nomination?,0.3883,0.775,1.0,,,,
81bc17f1290a94cdc67b3f9e0af9ecea,561255,561998,rejected,,needs_manual_review,ineligible,Will Ivanka Trump win the 2028 US Presidential Election?,Will Ivanka Trump win the 2028 Republican presidential nomination?,0.3876,0.8,1.0,,,,
418590bdf1fce3b701b0dbf876edeb79,559652,561230,rejected,,needs_manual_review,ineligible,Will Gavin Newsom win the 2028 Democratic presidential nomination?,Will Gavin Newsom win the 2028 US Presidential Election?,0.3873,0.775,1.0,,,,
55c2d8572e14422eb9d47ccfd590a2e7,559659,561236,rejected,,needs_manual_review,ineligible,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,Will Gretchen Whitmer win the 2028 US Presidential Election?,0.3862,0.775,1.0,,,,
e602b8cb88b133424c34496b91dcd2b7,561249,561983,rejected,,needs_manual_review,ineligible,Will Greg Abbott win the 2028 US Presidential Election?,Will Greg Abbott win the 2028 Republican presidential nomination?,0.3862,0.775,1.0,,,,
eb3a5dbeda50cda3d8ebb7efb0ec27ac,559681,561251,rejected,,needs_manual_review,ineligible,Will LeBron James win the 2028 Democratic presidential nomination?,Will LeBron James win the 2028 US Presidential Election?,0.385,0.8,1.0,,,,
afbb888cff6a11db64add1dcbd907460,561263,562006,rejected,,needs_manual_review,ineligible,Will Eric Trump win the 2028 US Presidential Election?,Will Eric Trump win the 2028 Republican presidential nomination?,0.3826,0.775,1.0,,,,
c16c87976c39bf32c46a238058a19da0,561243,561973,rejected,,needs_manual_review,ineligible,Will Donald Trump win the 2028 US Presidential Election?,Will Donald Trump win the 2028 Republican presidential nomination?,0.3826,0.775,1.0,,,,
f91baba31c7cbd931f2ad3a8ce640780,559690,561254,rejected,,needs_manual_review,ineligible,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 US Presidential Election?,0.3811,0.8,1.0,,,,
3d634456c3026c071a0457c05dc4f462,561253,561996,rejected,,needs_manual_review,ineligible,Will Tucker Carlson win the 2028 US Presidential Election?,Will Tucker Carlson win the 2028 Republican presidential nomination?,0.3808,0.775,1.0,,,,
9003ce2e15bbe67795cee885e20fcca1,559661,561261,rejected,,needs_manual_review,ineligible,Will Jon Ossoff win the 2028 Democratic presidential nomination?,Will Jon Ossoff win the 2028 US Presidential Election?,0.3806,0.775,1.0,,,,
c30a8da72e76b3fbb882e493f3e647a9,559656,561235,rejected,,needs_manual_review,ineligible,Will Wes Moore win the 2028 Democratic presidential nomination?,Will Wes Moore win the 2028 US Presidential Election?,0.3806,0.775,1.0,,,,
3aae3cb1b2ec3730bfac0f54ce120dc9,561254,562003,rejected,,needs_manual_review,ineligible,Will Kim Kardashian win the 2028 US Presidential Election?,Will Kim Kardashian win the 2028 Republican presidential nomination?,0.3761,0.775,1.0,,,,
eafa282f1fe3c2034c6e7000af2a36f1,561244,561978,rejected,,needs_manual_review,ineligible,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,0.3271,0.425,1.0,,,,
