relationship_id,market_id_a,market_id_b,question_a,question_b,relationship_type,relationship_family,relationship_subtype,outcome_space_id,outcome_subtype_a,outcome_subtype_b,entity_type_a,entity_type_b,stage_a,stage_b,candidate_a,candidate_b,party_a,party_b,team_a,team_b,validation_status,strategy_eligibility_status,strategy_family,mixed_subtype_reason,strategy_eligible_reason,rejection_reasons_json,strategy_exclusion_reasons_json,final_confidence
04d57c6b7c505b644708ea72e0c3213d,559657,559692,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Stephen A. Smith,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
ec6b851d0c0897603a6fca028c280a57,559660,559664,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Andy Beshear,Raphael Warnock,,,,,accepted,eligible,,,,[],[],0.7
101932e46d22fc918fb5a4a9ea7642df,559660,559692,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Andy Beshear,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
3830b270af9d01e1a69266b282cbc635,559663,559664,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,J.B. Pritzker,Raphael Warnock,,,,,accepted,eligible,,,,[],[],0.7
6be6a79d32a399c42d171b11026193d3,559663,559692,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,J.B. Pritzker,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
f9a3a55ae0fe3db13c6c6ef3f620c21b,559664,559666,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Tim Walz win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Tim Walz,,,,,accepted,eligible,,,,[],[],0.7
bc0df109a56f2652543141cd171b1401,559664,559667,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Michelle Obama win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Michelle Obama,,,,,accepted,eligible,,,,[],[],0.7
ace30584469cff3f09dd38f9eecd90a6,559664,559669,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Rahm Emanuel,,,,,accepted,eligible,,,,[],[],0.7
7cbb0c4c1527ba30e40c541a09acf7db,559664,559671,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Zohran Mamdani,,,,,accepted,eligible,,,,[],[],0.7
f947fe6ffd0ca153ba494bcb83f3d5fd,559664,559677,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Hillary Clinton win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Hillary Clinton,,,,,accepted,eligible,,,,[],[],0.7
0bfed1102544c0b5c1004e56ae114d57,559664,559678,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Liz Cheney win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Liz Cheney,,,,,accepted,eligible,,,,[],[],0.7
de90120a8d591983a1617bd1111c7e06,559664,559681,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will LeBron James win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
564f960768d45b186a84130de4871749,559664,559683,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will George Clooney win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,George Clooney,,,,,accepted,eligible,,,,[],[],0.7
ca5e0568d88d8605a101fc658242c8ad,559664,559684,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Chelsea Clinton,,,,,accepted,eligible,,,,[],[],0.7
7438ea39d26c0db70da672b8ac9a40ee,559664,559686,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Dwayne 'The Rock' Johnson,,,,,accepted,eligible,,,,[],[],0.7
af68d0af70b54b60f50e5393ce03a3a5,559664,559690,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,Kim Kardashian,,,,,accepted,eligible,,,,[],[],0.7
0fcbe59d2ac276232bbc27a7f804b8de,559664,559695,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Raphael Warnock,James Talarico,,,,,accepted,eligible,,,,[],[],0.7
859bc13ab36f7fca964f0ea61522074c,559666,559692,Will Tim Walz win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Tim Walz,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
5134e660bb5820009f39cbcc77b7a862,559667,559692,Will Michelle Obama win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Michelle Obama,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
05048c6a01073b8d2448433c13af79da,559669,559692,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Rahm Emanuel,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
dbb06d0e3c89d56636e56b49f77fc571,559671,559692,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Zohran Mamdani,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
3e13314a2ef62bed3a348d3310b508d0,559653,559692,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Alexandria Ocasio-Cortez,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
f24596fb1ec1a83297a0862c02ff357e,559678,559692,Will Liz Cheney win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Liz Cheney,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
9cbd03a0734a8d75a0b1b450e85203a4,559681,559692,Will LeBron James win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
b784416ed3192365346a0902d9d73c9d,559683,559692,Will George Clooney win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,George Clooney,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
4871e4cd6ee664e30e46190db9475530,559684,559692,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Chelsea Clinton,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
eadd61d12be09cbdd90fc72eaef32a08,559686,559692,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Dwayne 'The Rock' Johnson,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
2001a82f88ffc8b2313b1fcdde2dec9c,559690,559692,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Kim Kardashian,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
9faaaf2f86fa9f07f52ab0d8104958bc,559692,559695,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Jasmine Crockett,James Talarico,,,,,accepted,eligible,,,,[],[],0.7
bafa9186cf31c7b689dd1a21d6ad0ca7,561229,561251,Will JD Vance win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,JD Vance,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
650e8994dc7fe89d6e5b2002a4067ecf,561230,561251,Will Gavin Newsom win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Gavin Newsom,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
5dacef314ca1a59a7c76808cdfe90651,561231,561251,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Alexandria Ocasio-Cortez,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
9fd4f914809585de3830a93d6968c20b,561232,561251,Will Pete Buttigieg win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Pete Buttigieg,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
50f458ffd06ca3625e89fc3a3c90514b,561233,561251,Will Josh Shapiro win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Josh Shapiro,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
a53d065bc5412fcee3bd8c731f3de911,561234,561251,Will Marco Rubio win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Marco Rubio,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
1e115b511e71a674888789d9cba7ec59,561235,561251,Will Wes Moore win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Wes Moore,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
6560e506f48b8aa58ece58635e363a2d,561236,561251,Will Gretchen Whitmer win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Gretchen Whitmer,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
f2984f7d248091b724e43ef24016abe7,561237,561251,Will Andy Beshear win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Andy Beshear,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
052292ad6f81d1a7c296d2df4fb09343,561238,561251,Will Glenn Youngkin win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Glenn Youngkin,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
da3636d4f58fda530cdb0757e05669aa,561239,561251,Will Kamala Harris win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Kamala Harris,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
83b12c223af4ded166d25d6f7c437103,561240,561251,Will Stephen Smith win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Stephen Smith,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
1aefabf4228fe797ec77e4ac83a57065,561241,561251,Will JB Pritzker win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,JB Pritzker,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
73b568d11158e53faec8caf0e2cdf55a,561242,561251,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Tulsi Gabbard,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
f16b286c7668dc8d9caa300fb077e23c,561243,561251,Will Donald Trump win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Donald Trump,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
316c0695445f864cd8788318b966d150,561244,561251,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Donald Trump Jr,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
9480eade30bc748de69d78c0a3dab462,561245,561251,Will Nikki Haley win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Nikki Haley,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
029ac0b26fa560f6a5ab22168aa097b1,561246,561251,Will Ron DeSantis win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Ron DeSantis,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
dbfbd6d6b3ae1f463a044ffaf6b38927,561978,561980,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Nikki Haley win the 2028 Republican presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Donald Trump Jr,Nikki Haley,,,,,accepted,eligible,,,,[],[],0.7
db53358512ce8e50ed3cc1d5992cb18e,561248,561251,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Vivek Ramaswamy,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
40a9e9c9cfaf05ef1d8a695ea1ef2cb8,561249,561251,Will Greg Abbott win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Greg Abbott,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
b17aa2a2a47d2b461dfd00ecef417d77,561250,561251,Will Elon Musk win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,Elon Musk,LeBron James,,,,,accepted,eligible,,,,[],[],0.7
1bcb7d7e0b6f792cba103eb3e625d2f4,561251,561252,Will LeBron James win the 2028 US Presidential Election?,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Dwayne 'The Rock' Johnson,,,,,accepted,eligible,,,,[],[],0.7
718fe48601f74cd8e7deb3087a7ae977,561251,561253,Will LeBron James win the 2028 US Presidential Election?,Will Tucker Carlson win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Tucker Carlson,,,,,accepted,eligible,,,,[],[],0.7
fbfd29cc5348eba4ab67e0ecbb76f38f,561251,561255,Will LeBron James win the 2028 US Presidential Election?,Will Ivanka Trump win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Ivanka Trump,,,,,accepted,eligible,,,,[],[],0.7
600618900fcfc4302dc7783dfdf660db,561251,561256,Will LeBron James win the 2028 US Presidential Election?,Will Zohran Mamdani win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Zohran Mamdani,,,,,accepted,eligible,,,,[],[],0.7
5206932d84e00b5a6f9fd87712429efa,561251,561257,Will LeBron James win the 2028 US Presidential Election?,Will Michelle Obama win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Michelle Obama,,,,,accepted,eligible,,,,[],[],0.7
fc773a65a96f89af2ea711acb0730966,561251,561258,Will LeBron James win the 2028 US Presidential Election?,Will Jamie Dimon win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Jamie Dimon,,,,,accepted,eligible,,,,[],[],0.7
5cddd9684d4012082e707a37a97c1d9c,561251,561259,Will LeBron James win the 2028 US Presidential Election?,Will Ro Khanna win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Ro Khanna,,,,,accepted,eligible,,,,[],[],0.7
c454c72d5beb57de9f7966c60228b857,561251,561260,Will LeBron James win the 2028 US Presidential Election?,Will Thomas Massie win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Thomas Massie,,,,,accepted,eligible,,,,[],[],0.7
f651defc6023435939f60d7cb4debc79,561251,561261,Will LeBron James win the 2028 US Presidential Election?,Will Jon Ossoff win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Jon Ossoff,,,,,accepted,eligible,,,,[],[],0.7
4d455533b5f38328758a7542e6818bd1,561251,561262,Will LeBron James win the 2028 US Presidential Election?,Will James Talarico win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,James Talarico,,,,,accepted,eligible,,,,[],[],0.7
18fb149ec147379b34dea643cb9f5222,561251,565064,Will LeBron James win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Republicans,,,,,accepted,eligible,,,,[],[],0.7
f5f3dd0e7bd76afdd722395e9500eda0,561251,565065,Will LeBron James win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,mutually_exclusive_category,category,,,,,,,,,LeBron James,Democrats,,,,,accepted,eligible,,,,[],[],0.7
1f57c90f3d265252d152a98d79a6c982,561975,561978,Will Marco Rubio win the 2028 Republican presidential nomination?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Marco Rubio,Donald Trump Jr,,,,,accepted,eligible,,,,[],[],0.7
288069da0e7d24e28d6aea2fbb140c26,561977,561978,Will Glenn Youngkin win the 2028 Republican presidential nomination?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Glenn Youngkin,Donald Trump Jr,,,,,accepted,eligible,,,,[],[],0.7
4de5aca3b05b10a7780ef47f60bf2605,561978,561979,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Ron DeSantis win the 2028 Republican presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Donald Trump Jr,Ron DeSantis,,,,,accepted,eligible,,,,[],[],0.7
ea97dcce0d14cb89403968d08a8cdcd1,559655,559692,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,category,,,,,,,,,Josh Shapiro,Jasmine Crockett,,,,,accepted,eligible,,,,[],[],0.7
