decision_id,relationship_id,context_space_id,context_rule_ids_json,previous_validation_status,new_validation_status,previous_strategy_eligibility,new_strategy_eligibility,strategy_lane,decision_reason,evidence_summary,schema_version,ingested_ts_ms,market_id_a,market_id_b,question_a,question_b,relationship_type,relationship_subtype,relationship_family
bc4865f9c92d6348551ac4e756d0ecb8,2502768162b199ed335812829da2d413,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447781,561252,565065,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
497e33c5cf9315c58b01b0bf1c802165,270d24767c9562847fa4314296c5b634,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447791,561233,565064,Will Josh Shapiro win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
10039735afa9be5f20e7c78c64b80c6d,2d25494e96480450e77183ad9b2454a9,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561248,565064,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
214c581c689a2b2808373c728bde7a45,2f0acba9f0f6fa8c16d05b347b168757,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447778,561253,565065,Will Tucker Carlson win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
2422bc4133016e2ccfded1a5eba94a40,2f712e642673ecb9a5e9a9ac4f5ecb82,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561243,565065,Will Donald Trump win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
1761344bbb074a0b4d1501c96317279a,32aab9963a4f36a90e88aea93c00d33a,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447780,561244,565065,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
6c16d42ce496615da1f479f478b4f02c,33c741f36ffaa2666f3fbcf2ff1de4dc,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561232,565064,Will Pete Buttigieg win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
19b0c08bd5d8352fc720761fa64de208,351d1fdb96c8437bcc50c9efdc849634,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447779,561239,565064,Will Kamala Harris win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
3206d0c84807d1992305593d70747962,38155e7ac6731e5aec259ee31b612f51,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447779,561264,565065,Will Pete Hegseth win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
b48ac95525d456262496a703e323d43f,3ab9645d3305aa7753a43e4712fec8e6,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447778,561260,565064,Will Thomas Massie win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
a0caf8687f07e8577ca6cdfd93468d15,3c339f59ff666afdd8ea9906149a1eb0,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447763,561238,565065,Will Glenn Youngkin win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
752a0bc15908a9fe91cf5a26a0cf7652,3e724fd557311a758d2ff30d51f096d4,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561257,565064,Will Michelle Obama win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
10cda3d469732eb922046d22fd04e8c5,5523209e676b059e80540211313918fc,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447787,561249,565065,Will Greg Abbott win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
c45760e4a000a9230e83336b5d4328ab,5a13d948bddde820b36f6b176f42c66a,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447775,561229,565065,Will JD Vance win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
b3b449e8cd464c6ca8b042756cc6e495,5e4f3398e379448f6f4bd5b880fda170,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447785,561231,565065,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
f744a2f6c824d7d380f662c037234f2f,61dd190553f0361fc726b37bcc3b5775,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447772,561242,565064,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
d7553c6c82e9b02e62f970cb6533b565,6a7536dda972f3e6f43a55e64e479b68,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447788,561233,565065,Will Josh Shapiro win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
2b58bf8ba9fa044bc2b04f0f058cdcff,73c04070ff490857838b43f3a1787f6b,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447764,561255,565064,Will Ivanka Trump win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
d0f96b01155eac133c6179029aa9c8f6,74619b48e9320daafede268066cda94a,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447784,561252,565064,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
4afc734120996236b9874e95a8d41bb8,77094e2876b43ddac6c2c45ce51c69f4,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447778,561247,565065,Will Tim Walz win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
bc48422a35ef4c99f88a7aec8badb08c,7a9cc4dbf932e4123f399332a534f1cb,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447769,561253,565064,Will Tucker Carlson win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
fec86fc2dd83b9220e54e44f6861301f,7cdfdbb5ff8de218448e3fff3d31d9eb,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447787,561249,565064,Will Greg Abbott win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
4abd45846758efe7506f18808ddcb416,7d2c2f8b74ec402bdfaae1cea70a698c,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561239,565065,Will Kamala Harris win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
a8755155464adc33ce143e79d1eed3e8,7d53deada47bec03cc46ad7b22d0eb6f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447769,561245,565065,Will Nikki Haley win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
0a7c9efddf42027a5076f2a50e5da2da,7d620b6a5740a37d8cf88394d01f5c05,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447786,561240,565064,Will Stephen Smith win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
83f708932868568c4198b71d8bd8a054,85617d0a3fd12833ebbfd19f36eb8a84,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447787,561262,565065,Will James Talarico win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
3479a062681bb12a830064cf41bb2483,86c746a8180839a3673ca3029ae7384b,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447781,561237,565065,Will Andy Beshear win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
1f69534590f378fe71f900a06eba7450,8c54d9a10d5386ce5266acdd320cf56a,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447788,561234,565064,Will Marco Rubio win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
71e8fd97a1be5e641e0fe930d8064248,8daf151f9737c385edbd72f358471e90,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447764,561243,565064,Will Donald Trump win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
815ce89809c4291408de1b3ae706b8f3,928a4c111dd6a7c0c55f8d344c4c3055,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561234,565065,Will Marco Rubio win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
24cd0507096cc139ac58485d32766bf5,952b390ac22b54f8aa0636f70573f86c,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447776,561256,565065,Will Zohran Mamdani win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
595123893fe02573be9589d4e2c68e13,97196aacf20fbde444ef5da1d070710f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447773,561264,565064,Will Pete Hegseth win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
3ccdaba00aa23ca67b314928ca1c9d19,97acf25caecb8c5f6128148612b5b595,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447770,561257,565065,Will Michelle Obama win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
40f88ed7cc06142aa72f310be783eb69,9d5e6da736426316f2d7b4d67325f2ae,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447773,561236,565064,Will Gretchen Whitmer win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
5208fd9ffc0ac9417ee034e5f343ff7e,9f2893717414b1728b2ee69dbc0da2fa,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447783,561250,565064,Will Elon Musk win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
f48cc4b7b898490827edc7aa724841d4,a3967f58d5c4d476e90bb80f0245101f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447794,561261,565065,Will Jon Ossoff win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
3642f097644d0f0d5501bc04187d4dba,ab29c3a650ebac63be8170393c149aec,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447790,561261,565064,Will Jon Ossoff win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
616d116f2aae9947473490c4f86833b1,b743524a9765856526ac4d811420a1ea,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447767,561250,565065,Will Elon Musk win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
25985accbbfa1cf1290993379900f646,b7af699c4c25cda7c7c5b16ee302e7fb,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561245,565064,Will Nikki Haley win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
caf27df941d41ffa8b9d23d4138b8388,b8d6b154e8b43a925e92b9e27b42b848,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447788,561230,565064,Will Gavin Newsom win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
8e51ffab8e3409f9f53431b8f5dbfd72,be516ec12277ab08f0637154e1ba5060,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447767,561242,565065,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
e52ab7440bd10715ba163d8a82b69d02,c4ac702878118991a81f3c0460e855ba,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447767,561241,565065,Will JB Pritzker win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
15b3c9632f4438a501ffa08f884f5216,cce6da878f0f5fd8d1c06e2049d0674c,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447772,561258,565065,Will Jamie Dimon win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
860a74f5f08af9b2f732af51b895c0d0,cf16259291f23bb8c092833634ff60b6,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447777,561246,565064,Will Ron DeSantis win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
a6d376fc3c54a8744e854a34e8f1e45f,d2054254e1430861a52539edb8dcac23,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447770,561248,565065,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
1312fa9c5c1d6c1d65dfff1b1264a8f0,d35f569ac408a0ba9f40f9907354980f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447785,561229,565064,Will JD Vance win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
369725b9576c11fed861fb95cfe76ba8,d68a65b2990858769cc835f83b337be6,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447776,561240,565065,Will Stephen Smith win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
226008cb57bbac8f0d3cae3b7639caad,de09480270f8bde54b9c400673afde66,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561255,565065,Will Ivanka Trump win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
5364757bcba5066ae60ef5ccd47029ed,e3c8cb56e29404983d6aa0a3514460ff,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447776,561247,565064,Will Tim Walz win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
771378ccc1e4e273b244124e26aaf68e,e508aab11f8716a1a97c4896885b4a23,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447779,561235,565065,Will Wes Moore win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
0361fb2f2a791d75296686525f05b10d,e531f38d0b9ea14c827b8fea20c8388f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447770,561237,565064,Will Andy Beshear win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
acf674c6cb95ae04028ce3224491d782,e578cddccb941a961f98472028c115bd,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447784,561232,565065,Will Pete Buttigieg win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
