relationship_id,market_id_a,market_id_b,question_a,question_b,relationship_type,relationship_family,relationship_subtype,outcome_space_id,outcome_subtype_a,outcome_subtype_b,entity_type_a,entity_type_b,stage_a,stage_b,candidate_a,candidate_b,party_a,party_b,team_a,team_b,validation_status,strategy_eligibility_status,strategy_family,mixed_subtype_reason,strategy_eligible_reason,rejection_reasons_json,strategy_exclusion_reasons_json,final_confidence
46f491500c8d3a55a6d6a065fd1ddd1e,569336,569360,Will Juan Daniel Oviedo win the 1st round of the 2026 Colombian presidential election?,Will Juan Daniel Oviedo win the 2026 Colombian presidential election?,rejected,unknown,first_round_to_general_dependency,2026_colombian_presidential_election_first_round,first_round_winner,candidate_winner_same_election,candidate,candidate,first_round,general_election,,,,,,,needs_manual_review,ineligible,none,,staged election relationship requires terms review,"[{""code"": ""first_round_to_general_dependency"", ""detail"": ""staged election relationship requires terms review""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.5229
3214ebdab19448d4deb5f5ac27f636d2,569347,569372,Will Juan Carlos Pinzón win the 1st round of the 2026 Colombian presidential election?,Will Juan Carlos Pinzón win the 2026 Colombian presidential election?,rejected,unknown,first_round_to_general_dependency,2026_colombian_presidential_election_first_round,first_round_winner,candidate_winner_same_election,candidate,candidate,first_round,general_election,,,,,,,needs_manual_review,ineligible,none,,staged election relationship requires terms review,"[{""code"": ""first_round_to_general_dependency"", ""detail"": ""staged election relationship requires terms review""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.5143
cf0e55c8f3e6db3e2750ce4f188515ae,569333,569357,Will Luis Gilberto Murillo win the 1st round of the 2026 Colombian presidential election?,Will Luis Gilberto Murillo win the 2026 Colombian presidential election?,rejected,unknown,first_round_to_general_dependency,2026_colombian_presidential_election_first_round,first_round_winner,candidate_winner_same_election,candidate,candidate,first_round,general_election,,,,,,,needs_manual_review,ineligible,none,,staged election relationship requires terms review,"[{""code"": ""first_round_to_general_dependency"", ""detail"": ""staged election relationship requires terms review""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4982
3a3c613e7cb2d99759542047d399cfb4,569332,569356,Will Vicky Dávila win the 1st round of the 2026 Colombian presidential election?,Will Vicky Dávila win the 2026 Colombian presidential election?,rejected,unknown,first_round_to_general_dependency,2026_colombian_presidential_election_first_round,first_round_winner,candidate_winner_same_election,candidate,candidate,first_round,general_election,,,,,,,needs_manual_review,ineligible,none,,staged election relationship requires terms review,"[{""code"": ""first_round_to_general_dependency"", ""detail"": ""staged election relationship requires terms review""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4874
d9cbd7dea520c7efa0c9ebae24784c97,569344,569366,Will Abelardo de la Espriella win the 1st round of the 2026 Colombian presidential election?,Will Abelardo de la Espriella  win the 2026 Colombian presidential election?,rejected,unknown,first_round_to_general_dependency,2026_colombian_presidential_election_first_round,first_round_winner,candidate_winner_same_election,candidate,candidate,first_round,general_election,,,,,,,needs_manual_review,ineligible,none,,staged election relationship requires terms review,"[{""code"": ""first_round_to_general_dependency"", ""detail"": ""staged election relationship requires terms review""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4853
f9e9da8c2d0b6f0481a0ecaff08ed685,569339,569363,Will Sergio Fajardo win the 1st round of the 2026 Colombian presidential election?,Will Sergio Fajardo win the 2026 Colombian presidential election?,rejected,unknown,first_round_to_general_dependency,2026_colombian_presidential_election_first_round,first_round_winner,candidate_winner_same_election,candidate,candidate,first_round,general_election,,,,,,,needs_manual_review,ineligible,none,,staged election relationship requires terms review,"[{""code"": ""first_round_to_general_dependency"", ""detail"": ""staged election relationship requires terms review""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4833
4aa9b9577769abc6b2617e899bc95949,562829,562830,"2026 Balance of Power: D Senate, R House","2026 Balance of Power: R Senate, D House",inverse,contradiction,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.479 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.50""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.50""}]",0.4793
66d4cf169a9d205b8a138f1e89bf60be,572122,572133,Jack Lowdon announced as next James Bond?,No one announced as next James Bond?,mutually_exclusive_category,mutual_exclusion,next_actor_announced,next_actor_announced,next_actor_announced,next_actor_announced,candidate,candidate,announcement,announcement,,,,,,,needs_manual_review,ineligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.475 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.475
13129551f78a304d4f7815a9f0b6b9a7,593983,593988,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,Will Trump endorse Susan Collins for ME-Sen by Nov 2 2026 ET?,contradiction,contradiction,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.468 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.50""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.51""}]",0.4678
f6fe1d2f110b43d7b1f12bf926a6ed4c,593984,593988,Will Trump endorse Ken Paxton for TX-Sen by Nov 2 2026 ET?,Will Trump endorse Susan Collins for ME-Sen by Nov 2 2026 ET?,contradiction,contradiction,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.468 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.50""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.51""}]",0.4678
b153a4cab8121e78d3647d0eb33bf4f3,572122,572125,Jack Lowdon announced as next James Bond?,Josh O'Connor announced as next James Bond?,mutually_exclusive_category,mutual_exclusion,next_actor_announced,next_actor_announced,next_actor_announced,next_actor_announced,candidate,candidate,announcement,announcement,,,,,,,needs_manual_review,ineligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.453 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4529
aa2bc16b4fc2c83277a61e59e3073296,572121,572122,Callum Turner announced as next James Bond?,Jack Lowdon announced as next James Bond?,mutually_exclusive_category,mutual_exclusion,next_actor_announced,next_actor_announced,next_actor_announced,next_actor_announced,candidate,candidate,announcement,announcement,,,,,,,needs_manual_review,ineligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.453 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4529
8b937b1b819dbf225c72414c3b5653d9,559686,561252,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,rejected,unknown,nomination_to_general_dependency,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_winner_same_election,candidate,candidate,nomination,general_election,,,Democrats,,,,needs_manual_review,ineligible,none,,staged nomination/general relationship is analysis-only by default,"[{""code"": ""nomination_to_general_dependency"", ""detail"": ""staged nomination/general relationship is analysis-only by default""}]","[{""code"": ""taxonomy_not_strategy_eligible"", ""detail"": ""staged nomination/general relationship is analysis-only by default""}]",0.4517
3496b04d1407bfa617b8d7e95b3dfc9a,566188,572734,Will Manchester City win the 2025–26 English Premier League?,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,inverse,contradiction,same_topic_no_trade,premier_league_finish_position,same_topic_no_trade,team_exact_finish_position,unknown,team,,league_finish,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.439 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4386
badeea356251d7af400bffb82399e31b,569349,569371,Will Enrique Peñalosa win the 1st round of the 2026 Colombian presidential election?,Will Enrique Peñalosa win the 2026 Colombian presidential election?,rejected,unknown,first_round_to_general_dependency,2026_colombian_presidential_election_first_round,first_round_winner,candidate_winner_same_election,candidate,candidate,first_round,general_election,,,,,,,needs_manual_review,ineligible,none,,staged election relationship requires terms review,"[{""code"": ""first_round_to_general_dependency"", ""detail"": ""staged election relationship requires terms review""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4368
5cbaac0833c565c415abb666711492a7,553863,564213,Will the Los Angeles Lakers win the 2026 NBA Finals?,Will the Los Angeles Lakers win the NBA Western Conference Finals?,inverse,contradiction,same_topic_no_trade,nba_finals,team_wins_championship,team_wins_conference,team,team,championship,conference,,,,,Los Angeles Lakers,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.433 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4333
5910a43939d7ba6fe59cf6b80718e5c3,553866,564218,Will the San Antonio Spurs win the 2026 NBA Finals?,Will the San Antonio Spurs win the NBA Western Conference Finals?,inverse,contradiction,same_topic_no_trade,nba_finals,team_wins_championship,team_wins_conference,team,team,championship,conference,,,,,San Antonio Spurs,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.433 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4333
32fca2d972de651ddcf98b020db4d8f2,593973,593977,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,inverse,contradiction,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.432 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.54""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.56""}]",0.432
bc339e3c53d811630394178f2d69ce59,569335,569359,Will David Luna Sánchez win the 1st round of the 2026 Colombian presidential election?,Will David Luna Sánchez win the 2026 Colombian presidential election?,rejected,unknown,first_round_to_general_dependency,2026_colombian_presidential_election_first_round,first_round_winner,candidate_winner_same_election,candidate,candidate,first_round,general_election,,,,,,,needs_manual_review,ineligible,none,,staged election relationship requires terms review,"[{""code"": ""first_round_to_general_dependency"", ""detail"": ""staged election relationship requires terms review""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4275
8407c57015a96ee8629b28c86de3e9b9,553857,564194,Will the Cleveland Cavaliers win the 2026 NBA Finals?,Will the Cleveland Cavaliers win the NBA Eastern Conference Finals?,inverse,contradiction,same_topic_no_trade,nba_finals,team_wins_championship,team_wins_conference,team,team,championship,conference,,,,,Cleveland Cavaliers,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.427 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4273
c59ce4101206b392aeae82caa975a822,553859,564214,Will the Minnesota Timberwolves win the 2026 NBA Finals?,Will the Minnesota Timberwolves win the NBA Western Conference Finals?,inverse,contradiction,same_topic_no_trade,nba_finals,team_wins_championship,team_wins_conference,team,team,championship,conference,,,,,Minnesota Timberwolves,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.427 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4273
c6bf427f13b8dd37a99d4208c1976867,562828,562829,"2026 Balance of Power: D Senate, D House","2026 Balance of Power: D Senate, R House",inverse,contradiction,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.424 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.51""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.50""}]",0.424
51207470d2d1eaeb030793374c6e41bf,553858,564195,Will the New York Knicks win the 2026 NBA Finals?,Will the New York Knicks win the NBA Eastern Conference Finals?,inverse,contradiction,same_topic_no_trade,nba_finals,team_wins_championship,team_wins_conference,team,team,championship,conference,,,,,New York Knicks,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.423 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.15""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.15""}]",0.4231
7ac427bda04163cbcfe33f8c5b201981,562794,562802,Will the Republican Party control the Senate after the 2026 Midterm elections?,Will the Democratic Party control the House after the 2026 Midterm elections?,same_reference_clock,temporal,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.420 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.50""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.56""}]",0.42
a38a46b0aa9e43da32288b6491f29802,540843,540844,Will China invades Taiwan before GTA VI?,Will bitcoin hit $1m before GTA VI?,same_reference_clock,same_reference_only,same_reference_clock_only,gta_vi_reference_clock,movie_release_before_reference,movie_release_before_reference,event,event,temporal,temporal,,,,,,,needs_manual_review,ineligible,none,,shared reference clock does not create a deterministic tradable pair,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.420 in review band""}]","[{""code"": ""no_paired_market"", ""detail"": ""temporal relationships require a paired inverse market for arbitrage""}]",0.42
eb2787e350b8e0294d593c91947117e4,540843,573647,Will China invades Taiwan before GTA VI?,Will GPT-6 be released before GTA VI?,same_reference_clock,same_reference_only,same_reference_clock_only,gta_vi_reference_clock,movie_release_before_reference,movie_release_before_reference,event,event,temporal,temporal,,,,,,,needs_manual_review,ineligible,none,,shared reference clock does not create a deterministic tradable pair,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.420 in review band""}]","[{""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.54""}]",0.42
656c1df5bb31997622521bc9e9f0adc6,540819,540843,Will Jesus Christ return before GTA VI?,Will China invades Taiwan before GTA VI?,same_reference_clock,same_reference_only,same_reference_clock_only,gta_vi_reference_clock,movie_release_before_reference,movie_release_before_reference,event,event,temporal,temporal,,,,,,,needs_manual_review,ineligible,none,,shared reference clock does not create a deterministic tradable pair,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.420 in review band""}]","[{""code"": ""no_paired_market"", ""detail"": ""temporal relationships require a paired inverse market for arbitrage""}]",0.42
3510fa79844874170bc5aa27001fd3f9,540818,540843,New Playboi Carti Album before GTA VI?,Will China invades Taiwan before GTA VI?,same_reference_clock,same_reference_only,same_reference_clock_only,gta_vi_reference_clock,album_release_before_reference,movie_release_before_reference,event,event,temporal,temporal,,,,,,,needs_manual_review,ineligible,none,,shared reference clock does not create a deterministic tradable pair,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.420 in review band""}]","[{""code"": ""no_paired_market"", ""detail"": ""temporal relationships require a paired inverse market for arbitrage""}]",0.42
9f8979f5595d8799aa56516df800886a,540817,540843,New Rihanna Album before GTA VI?,Will China invades Taiwan before GTA VI?,same_reference_clock,same_reference_only,same_reference_clock_only,gta_vi_reference_clock,album_release_before_reference,movie_release_before_reference,event,event,temporal,temporal,,,,,,,needs_manual_review,ineligible,none,,shared reference clock does not create a deterministic tradable pair,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.420 in review band""}]","[{""code"": ""no_paired_market"", ""detail"": ""temporal relationships require a paired inverse market for arbitrage""}]",0.42
278643ffbad77737a0d55d0b9374c919,562793,562803,Will the Democratic Party control the Senate after the 2026 Midterm elections?,Will the Republican Party control the House after the 2026 Midterm elections?,same_reference_clock,temporal,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.420 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.51""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.51""}]",0.42
2fc7c0bfadee801d685006086656d299,540820,540843,Trump out as President before GTA VI?,Will China invades Taiwan before GTA VI?,same_reference_clock,same_reference_only,same_reference_clock_only,gta_vi_reference_clock,movie_release_before_reference,movie_release_before_reference,event,event,temporal,temporal,,,,,,,needs_manual_review,ineligible,none,,shared reference clock does not create a deterministic tradable pair,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.420 in review band""}]","[{""code"": ""no_paired_market"", ""detail"": ""temporal relationships require a paired inverse market for arbitrage""}]",0.42
ce1403a76b3c8a70b5e36e97d0a18741,561234,561975,Will Marco Rubio win the 2028 US Presidential Election?,Will Marco Rubio win the 2028 Republican presidential nomination?,rejected,unknown,nomination_to_general_dependency,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_wins_nomination,candidate,candidate,general_election,nomination,,,,Republicans,,,needs_manual_review,ineligible,none,,staged nomination/general relationship is analysis-only by default,"[{""code"": ""nomination_to_general_dependency"", ""detail"": ""staged nomination/general relationship is analysis-only by default""}]","[{""code"": ""taxonomy_not_strategy_eligible"", ""detail"": ""staged nomination/general relationship is analysis-only by default""}]",0.4138
188118d38f93c90a5291f05a2b382f81,562828,562830,"2026 Balance of Power: D Senate, D House","2026 Balance of Power: R Senate, D House",contradiction,contradiction,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.414 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.51""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.50""}]",0.4135
63aa92907ccb8bcf02540d811b92a007,562828,562832,"2026 Balance of Power: D Senate, D House",2026 Balance of Power: Other,contradiction,contradiction,same_topic_no_trade,,same_topic_no_trade,same_topic_no_trade,unknown,unknown,,,,,,,,,needs_manual_review,ineligible,none,,not strategy eligible by default,"[{""code"": ""manual_review_band"", ""detail"": ""final_confidence=0.411 in review band""}]","[{""code"": ""coverage_insufficient_a"", ""detail"": ""market_a coverage_score=0.51""}, {""code"": ""coverage_insufficient_b"", ""detail"": ""market_b coverage_score=0.51""}]",0.411
