relationship_id,market_id_a,market_id_b,type,family,status,strategy_eligibility,question_a,question_b,final_confidence,entity_score,time_score,threshold,candidate_a,candidate_b,shared_event
ea97dcce0d14cb89403968d08a8cdcd1,559655,559692,mutually_exclusive_category,category,accepted,eligible,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Josh Shapiro,Jasmine Crockett,2028_democratic_presidential_nomination
f0782985a9b33b1f89b94f0d5fb4ba44,559657,559663,mutually_exclusive_category,category,accepted,eligible,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Stephen A. Smith,J.B. Pritzker,2028_democratic_presidential_nomination
5d4c6b730250a0b05c394ab1aac000cd,559657,559664,mutually_exclusive_category,category,accepted,eligible,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Stephen A. Smith,Raphael Warnock,2028_democratic_presidential_nomination
04d57c6b7c505b644708ea72e0c3213d,559657,559692,mutually_exclusive_category,category,accepted,eligible,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Stephen A. Smith,Jasmine Crockett,2028_democratic_presidential_nomination
c170060ed4420a417ca7935987b0da7d,559660,559663,mutually_exclusive_category,category,accepted,eligible,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Andy Beshear,J.B. Pritzker,2028_democratic_presidential_nomination
ec6b851d0c0897603a6fca028c280a57,559660,559664,mutually_exclusive_category,category,accepted,eligible,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Andy Beshear,Raphael Warnock,2028_democratic_presidential_nomination
101932e46d22fc918fb5a4a9ea7642df,559660,559692,mutually_exclusive_category,category,accepted,eligible,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Andy Beshear,Jasmine Crockett,2028_democratic_presidential_nomination
4d71f72c327c6b2a12709df63d436db9,561981,561987,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Elise Stefanik win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Elise Stefanik,2028_republican_presidential_nomination
172364591feea3014ee5f62afb998de1,561988,562003,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Kim Kardashian,2028_republican_presidential_nomination
11df365e63982c66d0aac4d23d3f0d47,561981,561989,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Ted Cruz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Ted Cruz,2028_republican_presidential_nomination
c1bd0217d89478694c69b52182ebb485,561981,561990,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Elon Musk win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Elon Musk,2028_republican_presidential_nomination
4fe1b74b021b97cc5b80113461ef9870,561981,561991,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Matt Gaetz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Matt Gaetz,2028_republican_presidential_nomination
7a6044e03c6a6c0624c2ceea56f7b9d9,561981,561992,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Katie Britt win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Katie Britt,2028_republican_presidential_nomination
b2dcfc995e1f5f9c7e568bd29dc75e29,559663,559666,mutually_exclusive_category,category,accepted,eligible,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Tim Walz win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,J.B. Pritzker,Tim Walz,2028_democratic_presidential_nomination
519309931d784388ab6617bdbd645709,561981,561993,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will John Thune win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,John Thune,2028_republican_presidential_nomination
85bbd961cf42bec7aa908891c604d6bb,559663,559667,mutually_exclusive_category,category,accepted,eligible,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Michelle Obama win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,J.B. Pritzker,Michelle Obama,2028_democratic_presidential_nomination
0e64c3527a4f280ae2b990b068f78b9b,559663,559669,mutually_exclusive_category,category,accepted,eligible,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,J.B. Pritzker,Rahm Emanuel,2028_democratic_presidential_nomination
4951eafb4da2058cba7b0cb1e99dfdc9,562000,562004,mutually_exclusive_category,category,accepted,eligible,Will Rand Paul win the 2028 Republican presidential nomination?,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Rand Paul,Marjorie Taylor Greene,2028_republican_presidential_nomination
818c9e6366874519507a6d66b3043e07,561979,562001,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Steve Bannon win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Steve Bannon,2028_republican_presidential_nomination
c498f6c28a304dab4460a186cce60ca7,561979,562002,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Erika Kirk win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Erika Kirk,2028_republican_presidential_nomination
3dc36eabc48081b433cdcd8a961cf57e,561988,562001,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Steve Bannon win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Steve Bannon,2028_republican_presidential_nomination
f81db64ffd6805d9b35d63e7e9310f7f,561979,562003,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Kim Kardashian,2028_republican_presidential_nomination
99875bdc2a698620240b09eab8f9ed90,561989,562000,mutually_exclusive_category,category,accepted,eligible,Will Ted Cruz win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ted Cruz,Rand Paul,2028_republican_presidential_nomination
9b9368696cfbf2918d55fe0e5c854298,561979,562006,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Eric Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Eric Trump,2028_republican_presidential_nomination
55203e2ab4dd0e5446ebba492478fa51,561979,562007,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Joe Kent win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Joe Kent,2028_republican_presidential_nomination
4396f252cbe8c351374201b4155af67b,561999,562000,mutually_exclusive_category,category,accepted,eligible,Will Tom Brady win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Tom Brady,Rand Paul,2028_republican_presidential_nomination
070d6fadd0e06101f472f037efbd5913,561988,562006,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Eric Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Eric Trump,2028_republican_presidential_nomination
7ed3f289d33f5a7108e068f122255519,561978,562001,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Steve Bannon win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Steve Bannon,2028_republican_presidential_nomination
33f311bfb7068d70a77062046e67ced2,561978,562002,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Erika Kirk win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Erika Kirk,2028_republican_presidential_nomination
9e1eab838aaa45e09c191f4776d6c2c9,561979,562008,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Pete Hegseth win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Pete Hegseth,2028_republican_presidential_nomination
0ccf1b01796cc73bb7619cfe1ab84f76,561978,562004,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Marjorie Taylor Greene,2028_republican_presidential_nomination
c3b07c6d6622f5a2ba97088fbe788aef,561978,562005,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Thomas Massie win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Thomas Massie,2028_republican_presidential_nomination
b1811bd5d64c3094919057317780309b,561978,562006,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Eric Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Eric Trump,2028_republican_presidential_nomination
06e7e96a19d119fb38e438d34f7df1f4,561979,561989,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Ted Cruz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Ted Cruz,2028_republican_presidential_nomination
0593f3d0911eedf16ca560f5da3bd8eb,561979,561986,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Byron Donalds win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Byron Donalds,2028_republican_presidential_nomination
568c32ec3532d97505c2db0ef9b5eb22,561979,561990,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Elon Musk win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Elon Musk,2028_republican_presidential_nomination
de6c33df8544e0db6dd7890ea7d35488,561979,561993,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will John Thune win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,John Thune,2028_republican_presidential_nomination
4574c3004ecc3005cf3ac4dc3b670e62,561979,561980,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Nikki Haley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Nikki Haley,2028_republican_presidential_nomination
1f059b8bd8c809f4b501460a9061f3d5,561979,562005,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Thomas Massie win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Thomas Massie,2028_republican_presidential_nomination
7cd7b84ac54bc139a47d3981c05352ba,561978,562008,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Pete Hegseth win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Pete Hegseth,2028_republican_presidential_nomination
683af219dfdbefb531b420d249ad567d,561979,561992,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Katie Britt win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Katie Britt,2028_republican_presidential_nomination
ca8c9c9cb739132b66952e00af8f30cd,561979,561987,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Elise Stefanik win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Elise Stefanik,2028_republican_presidential_nomination
d329224c99852549ee2a71f3468994d4,561979,562004,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Marjorie Taylor Greene,2028_republican_presidential_nomination
32f3078e2a714df0e1d1cacf9bf3e3c3,561990,562000,mutually_exclusive_category,category,accepted,eligible,Will Elon Musk win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Elon Musk,Rand Paul,2028_republican_presidential_nomination
b40d5936c21ccf201bcc292dccdec956,561988,561993,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will John Thune win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,John Thune,2028_republican_presidential_nomination
978c476af4b0e7ed89b29bbc70f7cabf,561980,561988,mutually_exclusive_category,category,accepted,eligible,Will Nikki Haley win the 2028 Republican presidential nomination?,Will Josh Hawley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Nikki Haley,Josh Hawley,2028_republican_presidential_nomination
26a7681f7fa636f7defae8b5dc6185a2,561980,561981,mutually_exclusive_category,category,accepted,eligible,Will Nikki Haley win the 2028 Republican presidential nomination?,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Nikki Haley,Vivek Ramaswamy,2028_republican_presidential_nomination
b9c42b793dadd90c4c9d0cda74d676fc,561979,561998,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Ivanka Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Ivanka Trump,2028_republican_presidential_nomination
57b50f46deb9edb59833d951fabbb3e4,561978,562003,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Kim Kardashian,2028_republican_presidential_nomination
3a7fe662a12f2e9c78bfe6af61b27ea3,561979,561991,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Matt Gaetz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Matt Gaetz,2028_republican_presidential_nomination
b25b9ebc55a26b1d08e2b800b611f79f,561978,562007,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Joe Kent win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Joe Kent,2028_republican_presidential_nomination
41b4eb3a8c61274c1a2c85bbe60b7c73,561980,562000,mutually_exclusive_category,category,accepted,eligible,Will Nikki Haley win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Nikki Haley,Rand Paul,2028_republican_presidential_nomination
fcaea85f1962fc8649593dec4a83663f,561988,561998,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Ivanka Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Ivanka Trump,2028_republican_presidential_nomination
77475ad7fb7f72148d5b143f4c8e9c10,561988,562007,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Joe Kent win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Joe Kent,2028_republican_presidential_nomination
589e1d270916612e22d38dc28b3fe34d,561988,562008,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Pete Hegseth win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Pete Hegseth,2028_republican_presidential_nomination
